dep,nom_dep,code_circo,numero,prenom,nom,sexe,code_nuance,nuance,sortante
062,Pas-de-Calais,062-03,7,Jean-Marc,TELLIER,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-03,8,Nicolas,BAYS,homme,ENS,Ensemble ! (Majorité présidentielle),false
062,Pas-de-Calais,062-03,9,Bruno,CLAVET,homme,RN,Rassemblement National,false
062,Pas-de-Calais,062-03,10,Claudine,LAMBRE,femme,LR,Les Républicains,false
062,Pas-de-Calais,062-04,1,Dominique,HERICOURT,homme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-04,2,Jean-Michel,ANDREAU,homme,DSV,Droite souverainiste,false
062,Pas-de-Calais,062-04,3,Karen,DELATTRE,femme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-04,4,David,SERGENT,homme,REC,Reconquête !,false
062,Pas-de-Calais,062-04,5,Françoise,VANPEENE,femme,RN,Rassemblement National,false
062,Pas-de-Calais,062-04,6,Philippe,FAIT,homme,ENS,Ensemble ! (Majorité présidentielle),false
062,Pas-de-Calais,062-04,7,Mervyn,HOFF,homme,DXD,Divers extrême droite,false
062,Pas-de-Calais,062-04,8,Mary,BONVOISIN,femme,LR,Les Républicains,false
062,Pas-de-Calais,062-04,9,Evelyne,AMEYE,femme,ECO,Ecologistes,false
062,Pas-de-Calais,062-04,10,Blandine,DRAIN,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-05,1,Mireille,HINGREZ-CEREDA,femme,DVG,Divers gauche,false
062,Pas-de-Calais,062-05,2,Antoine,GOLLIOT,homme,RN,Rassemblement National,false
062,Pas-de-Calais,062-05,3,Olivier,CARRAUD,homme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-05,4,Emeline,LUCIEN,femme,REC,Reconquête !,false
062,Pas-de-Calais,062-05,5,Jean-Pierre,PONT,homme,ENS,Ensemble ! (Majorité présidentielle),true
062,Pas-de-Calais,062-05,6,Nancy,BÉLART,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-05,7,Christophe,BLANCKAERT,homme,ECO,Ecologistes,false
062,Pas-de-Calais,062-05,8,Géraldine,DELBART,femme,DVD,Divers droite,false
062,Pas-de-Calais,062-06,1,Terry,LOIRE-RÉNIER,homme,REG,Régionaliste,false
062,Pas-de-Calais,062-06,2,Christine,ENGRAND,femme,RN,Rassemblement National,false
062,Pas-de-Calais,062-06,3,Brigitte,BOURGUIGNON,femme,ENS,Ensemble ! (Majorité présidentielle),false
062,Pas-de-Calais,062-06,4,Simon,ERCKELBOUDT,homme,DVD,Divers droite,false
062,Pas-de-Calais,062-06,5,Pascal,LEBECQ,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-06,6,Faustine,MALIAR,femme,LR,Les Républicains,false
062,Pas-de-Calais,062-06,7,Patricia,DUVIEUBOURG,femme,DVG,Divers gauche,false
062,Pas-de-Calais,062-06,8,Jérôme,JUDEK,homme,REC,Reconquête !,false
062,Pas-de-Calais,062-06,9,Vanessa,BOUREL,femme,ECO,Ecologistes,false
062,Pas-de-Calais,062-06,10,Laure,BOUREL,femme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-06,11,Claudine,BLAUWART,femme,DSV,Droite souverainiste,false
062,Pas-de-Calais,062-07,1,François,DESCAMPS,homme,DSV,Droite souverainiste,false
062,Pas-de-Calais,062-07,2,Jean-Pierre,MOUSSALLY,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-07,3,Isabelle,FATOUX,femme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-07,4,Dominique,NISZCZOTA,femme,ECO,Ecologistes,false
062,Pas-de-Calais,062-07,5,Laurence,LEPRETRE,femme,DVD,Divers droite,false
062,Pas-de-Calais,062-07,6,Pierre-Henri,DUMONT,homme,LR,Les Républicains,true
062,Pas-de-Calais,062-07,7,Marc,DE FLEURIAN,homme,RN,Rassemblement National,false
062,Pas-de-Calais,062-07,8,Philippe,VASSEUR,homme,RDG,Parti radical de gauche,false
062,Pas-de-Calais,062-07,9,Henri,WAROCZYK,homme,ENS,Ensemble ! (Majorité présidentielle),false
062,Pas-de-Calais,062-07,10,Frédéric,BERTELOOT,homme,REC,Reconquête !,false
062,Pas-de-Calais,062-07,11,Françoise,MILLOT,femme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-08,1,Auguste,EVRARD,homme,RN,Rassemblement National,false
062,Pas-de-Calais,062-08,2,Philippe,CARON,homme,UDI,Union des Démocrates et des Indépendants,false
062,Pas-de-Calais,062-08,3,Simon,ROUSSEL,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-08,4,Laura,VANDOMME,femme,ECO,Ecologistes,false
062,Pas-de-Calais,062-08,5,Aude,MAYAUD,femme,REC,Reconquête !,false
062,Pas-de-Calais,062-08,6,Benoît,POTTERIE,homme,ENS,Ensemble ! (Majorité présidentielle),true
062,Pas-de-Calais,062-08,7,Frédéric,BAYARD,homme,DSV,Droite souverainiste,false
062,Pas-de-Calais,062-08,8,Marie-Denise,SACHOT,femme,DVD,Divers droite,false
062,Pas-de-Calais,062-08,9,Bertrand,PETIT,homme,DVG,Divers gauche,false
062,Pas-de-Calais,062-08,10,Etienne,ZANNIS,homme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-09,1,Hakim,ELAZOUZI,homme,UDI,Union des Démocrates et des Indépendants,false
062,Pas-de-Calais,062-09,2,Fanny,JUDEK,femme,REC,Reconquête !,false
062,Pas-de-Calais,062-09,3,Charlotte,MATTON,femme,DSV,Droite souverainiste,false
062,Pas-de-Calais,062-09,4,Abdellah,BAÏK,homme,ECO,Ecologistes,false
062,Pas-de-Calais,062-09,5,Anne-Marie,DEFLANDRE,femme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-09,6,Valentin,BRASSEUR,homme,DIV,Divers,false
062,Pas-de-Calais,062-09,7,Amandine,BONIFACIO,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-09,8,Matthieu,PINCHON,homme,DVD,Divers droite,false
062,Pas-de-Calais,062-09,9,Marguerite,DEPREZ-AUDEBERT,femme,ENS,Ensemble ! (Majorité présidentielle),true
062,Pas-de-Calais,062-09,10,Zaïna,FELLAHA,femme,DIV,Divers,false
062,Pas-de-Calais,062-09,11,Caroline,PARMENTIER,femme,RN,Rassemblement National,false
062,Pas-de-Calais,062-09,12,Stéphane,SAINT-ANDRÉ,homme,DVG,Divers gauche,false
062,Pas-de-Calais,062-09,13,Corinne,MARTIN,femme,ECO,Ecologistes,false
062,Pas-de-Calais,062-09,14,Jacques,DELAIRE,homme,DXD,Divers extrême droite,false
062,Pas-de-Calais,062-09,15,Julien,GUAQUIER,homme,DIV,Divers,false
062,Pas-de-Calais,062-10,1,Françoise,VANTOUROUX,femme,LR,Les Républicains,false
062,Pas-de-Calais,062-10,2,Ludivine,RUS,femme,RDG,Parti radical de gauche,false
062,Pas-de-Calais,062-10,3,Michel,DAGBERT,homme,ENS,Ensemble ! (Majorité présidentielle),false
062,Pas-de-Calais,062-10,4,Rémy,MAJORCZYK,homme,DIV,Divers,false
062,Pas-de-Calais,062-10,5,Myriane,HOUPLAIN,femme,REC,Reconquête !,true
062,Pas-de-Calais,062-10,6,Florent,CAPPE,homme,DSV,Droite souverainiste,false
062,Pas-de-Calais,062-10,7,Sandrine,COQUERIE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-10,8,Noémie,LEU,femme,DVD,Divers droite,false
062,Pas-de-Calais,062-10,9,Thierry,FRAPPÉ,homme,RN,Rassemblement National,false
062,Pas-de-Calais,062-10,10,Geoffrey,LALOUX,homme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-10,11,Davy,CARINCOTTE,homme,ECO,Ecologistes,false
062,Pas-de-Calais,062-11,1,Léa,CARON,femme,ECO,Ecologistes,false
062,Pas-de-Calais,062-11,2,Dominique,GAI,femme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-11,3,Gautier,WEINMANN,homme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-11,4,Maxime,LEGRAND,homme,RDG,Parti radical de gauche,false
062,Pas-de-Calais,062-11,5,Marine,LE PEN,femme,RN,Rassemblement National,true
062,Pas-de-Calais,062-11,6,Marine,TONDELIER,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-11,7,Lahcen,RAÏSS,homme,DIV,Divers,false
062,Pas-de-Calais,062-11,8,Anne-Sophie,TASZAREK,femme,UDI,Union des Démocrates et des Indépendants,false
062,Pas-de-Calais,062-11,9,Alexandrine,PINTUS,femme,ENS,Ensemble ! (Majorité présidentielle),false
062,Pas-de-Calais,062-12,1,Alain,DE CARRION,homme,RDG,Parti radical de gauche,false
062,Pas-de-Calais,062-12,2,Christophe,VAN LIERDE,homme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-12,3,Patrick,DEBRUYNE,homme,ENS,Ensemble ! (Majorité présidentielle),false
062,Pas-de-Calais,062-12,4,Emmanuelle,DANJOU,femme,REC,Reconquête !,false
062,Pas-de-Calais,062-12,5,Matthieu,PETIT,homme,DSV,Droite souverainiste,false
062,Pas-de-Calais,062-12,6,Jérôme,DARRAS,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
062,Pas-de-Calais,062-12,7,Martine,BELOT,femme,LR,Les Républicains,false
062,Pas-de-Calais,062-12,8,Régis,SCHEENAERTS,homme,DXG,Divers extrême gauche,false
062,Pas-de-Calais,062-12,9,Bruno,BILDE,homme,RN,Rassemblement National,true
062,Pas-de-Calais,062-12,10,Abdellah,AIT MOUSSA,homme,DIV,Divers,false
063,Puy-de-Dôme,063-01,1,Chrif,BOUZID,homme,DVG,Divers gauche,false
063,Puy-de-Dôme,063-01,2,Xavier,OLIVER,homme,REC,Reconquête !,false
063,Puy-de-Dôme,063-01,3,Marianne,MAXIMI,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
063,Puy-de-Dôme,063-01,4,Patrice,FAUCHEUX,homme,DXG,Divers extrême gauche,false
063,Puy-de-Dôme,063-01,5,Laurent,HECQUET,homme,DVG,Divers gauche,false
063,Puy-de-Dôme,063-01,6,Dominique,LECLAIR,homme,DXG,Divers extrême gauche,false
063,Puy-de-Dôme,063-01,7,Anne,BISCOS,femme,RN,Rassemblement National,false
063,Puy-de-Dôme,063-01,8,Maël,CAPOLINO,homme,DVG,Divers gauche,false
063,Puy-de-Dôme,063-01,9,Aurélie,DE FRANCESCO,femme,ECO,Ecologistes,false
063,Puy-de-Dôme,063-01,10,Sébastien,GALPIER,homme,LR,Les Républicains,false
063,Puy-de-Dôme,063-01,11,Valérie,THOMAS,femme,ENS,Ensemble ! (Majorité présidentielle),true
063,Puy-de-Dôme,063-02,1,Christine,PIRÈS BEAUNE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,true
063,Puy-de-Dôme,063-02,2,Karina,MONNET,femme,ENS,Ensemble ! (Majorité présidentielle),false
063,Puy-de-Dôme,063-02,3,Marie-Paule,LACOMBE,femme,DVD,Divers droite,false
063,Puy-de-Dôme,063-02,4,Isabelle,DUPRÉ,femme,RN,Rassemblement National,false
063,Puy-de-Dôme,063-02,5,Kenny,BERTHON,homme,DVG,Divers gauche,false
063,Puy-de-Dôme,063-02,6,Sylvain,DURIN,homme,LR,Les Républicains,false
063,Puy-de-Dôme,063-02,7,Nicole,FREZOULS-LE PONT,femme,ECO,Ecologistes,false
063,Puy-de-Dôme,063-02,8,Jean-Pierre,FÉLIX,homme,DSV,Droite souverainiste,false
063,Puy-de-Dôme,063-02,9,Aurélien,CHABRIER,homme,REC,Reconquête !,false
063,Puy-de-Dôme,063-02,10,Franck,TRUCHON,homme,DXG,Divers extrême gauche,false
063,Puy-de-Dôme,063-03,1,Élisabeth,WATREMEZ,femme,DVD,Divers droite,false
063,Puy-de-Dôme,063-03,2,Marie,SAVRE,femme,DXG,Divers extrême gauche,false
063,Puy-de-Dôme,063-03,3,Françoise,BATISSON,femme,RN,Rassemblement National,false
063,Puy-de-Dôme,063-03,4,Mathilde,HENRY,femme,REC,Reconquête !,false
063,Puy-de-Dôme,063-03,5,Richard,BONY,homme,DVG,Divers gauche,false
063,Puy-de-Dôme,063-03,6,Nicolas,BONNET,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
063,Puy-de-Dôme,063-03,7,Sophie,LAVIER,femme,DSV,Droite souverainiste,false
063,Puy-de-Dôme,063-03,8,Florence,LHERMET,femme,RDG,Parti radical de gauche,false
063,Puy-de-Dôme,063-03,9,Cédic,OTHILY,homme,ECO,Ecologistes,false
063,Puy-de-Dôme,063-03,10,Marie-Anne,MARCHIS,femme,LR,Les Républicains,false
063,Puy-de-Dôme,063-03,11,Laurence,VICHNIEVSKY,femme,ENS,Ensemble ! (Majorité présidentielle),true
063,Puy-de-Dôme,063-04,1,Valérie,GOLÉO,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
063,Puy-de-Dôme,063-04,2,Pascale,SANCHEZ,femme,REC,Reconquête !,false
063,Puy-de-Dôme,063-04,3,Isabelle,CHAVROCHE,femme,ECO,Ecologistes,false
063,Puy-de-Dôme,063-04,4,Béatrice,HÉNOUX,femme,DSV,Droite souverainiste,false
063,Puy-de-Dôme,063-04,5,Delphine,LINGEMANN,femme,ENS,Ensemble ! (Majorité présidentielle),false
063,Puy-de-Dôme,063-04,6,Didier,BRULÉ,homme,RN,Rassemblement National,false
063,Puy-de-Dôme,063-04,7,François,MAROTTE,homme,DXG,Divers extrême gauche,false
063,Puy-de-Dôme,063-04,8,Laurent,PRADIER,homme,RDG,Parti radical de gauche,false
063,Puy-de-Dôme,063-04,10,Florence,DUBESSY,femme,LR,Les Républicains,false
063,Puy-de-Dôme,063-05,1,Brigitte,CARLETTO,femme,RN,Rassemblement National,false
063,Puy-de-Dôme,063-05,2,Philippe,LE PONT,homme,ECO,Ecologistes,false
063,Puy-de-Dôme,063-05,3,Jérémy,PRÉVOST,homme,REC,Reconquête !,false
063,Puy-de-Dôme,063-05,4,Yves,COURTHALIAC,homme,LR,Les Républicains,false
063,Puy-de-Dôme,063-05,5,Gabrielle,CAPRON,femme,DXG,Divers extrême gauche,false
063,Puy-de-Dôme,063-05,6,André,CHASSAIGNE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,true
063,Puy-de-Dôme,063-05,7,Pascal,POINTUD,homme,DVD,Divers droite,false
063,Puy-de-Dôme,063-05,8,Emmanuelle,TARRERIAS,femme,DVG,Divers gauche,false
063,Puy-de-Dôme,063-05,9,Karine,LEGRAND,femme,ENS,Ensemble ! (Majorité présidentielle),false
064,Pyrénées-Atlantiques,064-01,1,Jean-Jacques,PINOTEAU,homme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-01,2,David,PONSARD VIDAL,homme,DSV,Droite souverainiste,false
064,Pyrénées-Atlantiques,064-01,3,Agnès,HEGOBURU,femme,DXG,Divers extrême gauche,false
064,Pyrénées-Atlantiques,064-01,4,Cédric,ANDRAUD,homme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-01,5,Sandrine,LAFARGUE,femme,LR,Les Républicains,false
064,Pyrénées-Atlantiques,064-01,6,François,VERRIERE,homme,RN,Rassemblement National,false
064,Pyrénées-Atlantiques,064-01,7,Muriel,LORENZI,femme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-01,8,Josy,POUEYTO,femme,ENS,Ensemble ! (Majorité présidentielle),true
064,Pyrénées-Atlantiques,064-01,9,Jacques-Henri,SOULERE,homme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-01,10,Jean-Yves,LALANNE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
064,Pyrénées-Atlantiques,064-01,11,Juliette,GILLOT,femme,REC,Reconquête !,false
064,Pyrénées-Atlantiques,064-02,1,Cécile,FAURE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
064,Pyrénées-Atlantiques,064-02,2,Marc,GAIRIN,homme,REC,Reconquête !,false
064,Pyrénées-Atlantiques,064-02,3,Patrick,CESCAU,homme,REG,Régionaliste,false
064,Pyrénées-Atlantiques,064-02,4,Frédérique,JOINT,femme,RN,Rassemblement National,false
064,Pyrénées-Atlantiques,064-02,5,Jacques,MAUHOURAT,homme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-02,6,Emilie,LASSUS-DAVID,femme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-02,7,Jean-Paul,MATTEI,homme,ENS,Ensemble ! (Majorité présidentielle),true
064,Pyrénées-Atlantiques,064-02,8,Lucien,CIVILETTI,homme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-02,9,Tiphanie,SENMARTIN-LAURENT,femme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-02,10,Cyrille,MARCONI,homme,DXG,Divers extrême gauche,false
064,Pyrénées-Atlantiques,064-03,1,David,HABIB,homme,DVG,Divers gauche,true
064,Pyrénées-Atlantiques,064-03,2,Fabienne,COSTEDOAT-DIU,femme,LR,Les Républicains,false
064,Pyrénées-Atlantiques,064-03,3,Françoise,LE ROUX,femme,DSV,Droite souverainiste,false
064,Pyrénées-Atlantiques,064-03,4,"Christelle, Huguette, Sarah",CHARLOT,femme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-03,5,Edith,PEYRE,femme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-03,6,Romane,ALBANEL,femme,REC,Reconquête !,false
064,Pyrénées-Atlantiques,064-03,7,Jean-François,BABY,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
064,Pyrénées-Atlantiques,064-03,8,Antoine,MISSIER,homme,DXG,Divers extrême gauche,false
064,Pyrénées-Atlantiques,064-03,9,Karine,BORDENAVE,femme,REG,Régionaliste,false
064,Pyrénées-Atlantiques,064-03,10,Eric,DELTEIL,homme,DXG,Divers extrême gauche,false
064,Pyrénées-Atlantiques,064-03,11,Eva,PERNET,femme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-03,12,Nicolas,CRESSON,homme,RN,Rassemblement National,false
064,Pyrénées-Atlantiques,064-04,1,Margaux,TAILLEFER,femme,REC,Reconquête !,false
064,Pyrénées-Atlantiques,064-04,2,Egoitz,URRUTIKOETXEA,homme,REG,Régionaliste,false
064,Pyrénées-Atlantiques,064-04,3,Julien,LASSALLE,homme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-04,4,Valérie,BOUCHARD,femme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-04,5,Annick,TROUNDAY,femme,ENS,Ensemble ! (Majorité présidentielle),false
064,Pyrénées-Atlantiques,064-04,6,Paul,DARNET,homme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-04,7,Inaki,ECHANIZ,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
064,Pyrénées-Atlantiques,064-04,8,Sylviane,LOPEZ,femme,RN,Rassemblement National,false
064,Pyrénées-Atlantiques,064-04,9,Carlos,RIBEIRO,homme,DXG,Divers extrême gauche,false
064,Pyrénées-Atlantiques,064-05,1,Philippe,BARDANOUVE,homme,DXG,Divers extrême gauche,false
064,Pyrénées-Atlantiques,064-05,2,Sandra,PEREIRA-OSTANEL,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
064,Pyrénées-Atlantiques,064-05,3,Benjamin,GIL,homme,DSV,Droite souverainiste,false
064,Pyrénées-Atlantiques,064-05,4,Mathilde,HARY,femme,REG,Régionaliste,false
064,Pyrénées-Atlantiques,064-05,5,Florence,LASSERRE,femme,ENS,Ensemble ! (Majorité présidentielle),true
064,Pyrénées-Atlantiques,064-05,6,Sylvie,ROUBIN,femme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-05,7,Thomas,RICHÉ,homme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-05,8,Pascal,LESELLIER,homme,RN,Rassemblement National,false
064,Pyrénées-Atlantiques,064-05,9,Hélène,SUSBIELLE,femme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-05,10,Thibault,PATHIAS,homme,DVG,Divers gauche,false
064,Pyrénées-Atlantiques,064-05,11,Annick,PILLOT,femme,REC,Reconquête !,false
064,Pyrénées-Atlantiques,064-06,1,Tom,DUBOIS--ROBIN,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
064,Pyrénées-Atlantiques,064-06,2,Philippe,JOUVET,homme,DVC,Divers centre,false
064,Pyrénées-Atlantiques,064-06,3,Peio,DUFAU,homme,REG,Régionaliste,false
064,Pyrénées-Atlantiques,064-06,4,Bertrand,SOUBELET,homme,DVD,Divers droite,false
064,Pyrénées-Atlantiques,064-06,5,Fabrice Sébastien,BACH,homme,LR,Les Républicains,false
064,Pyrénées-Atlantiques,064-06,6,Kévin,BRIOLAIS,homme,ECO,Ecologistes,false
064,Pyrénées-Atlantiques,064-06,7,Marielle,GOITSCHEL,femme,DIV,Divers,false
064,Pyrénées-Atlantiques,064-06,8,Christiane,NÉEL,femme,REC,Reconquête !,false
064,Pyrénées-Atlantiques,064-06,9,Jacqueline,UHART,femme,DXG,Divers extrême gauche,false
064,Pyrénées-Atlantiques,064-06,10,Mathis,TENNESON,homme,DVC,Divers centre,false
064,Pyrénées-Atlantiques,064-06,11,Vincent,BRU,homme,ENS,Ensemble ! (Majorité présidentielle),true
064,Pyrénées-Atlantiques,064-06,12,Monique,BECKER,femme,RN,Rassemblement National,false
065,Hautes-Pyrénées,065-01,1,Alexis,VILLANUEVA,homme,ECO,Ecologistes,false
065,Hautes-Pyrénées,065-01,2,Pierre,CLARET,homme,DIV,Divers,false
065,Hautes-Pyrénées,065-01,3,Romain,GIRAL,homme,LR,Les Républicains,false
065,Hautes-Pyrénées,065-01,4,Marie-Christine,SORIN,femme,RN,Rassemblement National,false
065,Hautes-Pyrénées,065-01,5,Maria,SAEZ,femme,DXG,Divers extrême gauche,false
065,Hautes-Pyrénées,065-01,6,Ophélie,GUÉNICHOT,femme,ECO,Ecologistes,false
065,Hautes-Pyrénées,065-01,7,Maryse,BEYRIÉ,femme,DVG,Divers gauche,false
065,Hautes-Pyrénées,065-01,8,Jean-Bernard,SEMPASTOUS,homme,ENS,Ensemble ! (Majorité présidentielle),true
065,Hautes-Pyrénées,065-01,9,Sylvie,FERRER,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
065,Hautes-Pyrénées,065-01,10,Catherine,BONNECARRERE,femme,REC,Reconquête !,false
065,Hautes-Pyrénées,065-02,1,Delphine,BEAUDRY,femme,REG,Régionaliste,false
065,Hautes-Pyrénées,065-02,2,François,MEUNIER,homme,DXG,Divers extrême gauche,false
065,Hautes-Pyrénées,065-02,3,Antoine,RIGOLLET,homme,ECO,Ecologistes,false
065,Hautes-Pyrénées,065-02,4,Jean-Marc,DABAT,homme,DIV,Divers,false
065,Hautes-Pyrénées,065-02,5,Grégory,KORN,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
065,Hautes-Pyrénées,065-02,6,Aline,BARBE,femme,DSV,Droite souverainiste,false
065,Hautes-Pyrénées,065-02,7,Benoit,MOURNET,homme,ENS,Ensemble ! (Majorité présidentielle),false
065,Hautes-Pyrénées,065-02,8,Jérome,CRAMPE,homme,RDG,Parti radical de gauche,false
065,Hautes-Pyrénées,065-02,9,Yves,CASTÉRA,homme,DVG,Divers gauche,false
065,Hautes-Pyrénées,065-02,10,Véronique,DUTREY,femme,LR,Les Républicains,false
065,Hautes-Pyrénées,065-02,11,Claude,ALVES DA CUNHA,homme,REC,Reconquête !,false
065,Hautes-Pyrénées,065-02,12,Serge,DUMANOIR,homme,RN,Rassemblement National,false
066,Pyrénées-Orientales,066-01,1,Francis,DASPE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
066,Pyrénées-Orientales,066-01,2,Loïc,BARBARIN,homme,DIV,Divers,false
066,Pyrénées-Orientales,066-01,3,Georges-Henri,CHAMBAUD,homme,REC,Reconquête !,false
066,Pyrénées-Orientales,066-01,4,Rita,PEIX,femme,REG,Régionaliste,false
066,Pyrénées-Orientales,066-01,5,Romain,GRAU,homme,ENS,Ensemble ! (Majorité présidentielle),true
066,Pyrénées-Orientales,066-01,6,Vanessa,SCHMITT,femme,ECO,Ecologistes,false
066,Pyrénées-Orientales,066-01,7,Alexandre,BOLO,homme,DVD,Divers droite,false
066,Pyrénées-Orientales,066-01,8,Cathy,POCH,femme,DSV,Droite souverainiste,false
066,Pyrénées-Orientales,066-01,9,Christine,GAVALDA MOULENAT,femme,LR,Les Républicains,false
066,Pyrénées-Orientales,066-01,10,Fabienne,FOURCADE,femme,DXG,Divers extrême gauche,false
066,Pyrénées-Orientales,066-01,11,Anthony Léonce Eugène,CHIFFRE,homme,REG,Régionaliste,false
066,Pyrénées-Orientales,066-01,12,Sophie,BLANC,femme,RN,Rassemblement National,false
066,Pyrénées-Orientales,066-01,13,Pascale,ADVENARD,femme,DXG,Divers extrême gauche,false
066,Pyrénées-Orientales,066-02,1,Anaïs,SABATINI,femme,RN,Rassemblement National,false
066,Pyrénées-Orientales,066-02,2,Alexandra,RASPAUD,femme,REC,Reconquête !,false
066,Pyrénées-Orientales,066-02,3,David,BERRUÉ,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
066,Pyrénées-Orientales,066-02,4,David,BRET,homme,LR,Les Républicains,false
066,Pyrénées-Orientales,066-02,5,Cyril,BLANC,homme,ECO,Ecologistes,false
066,Pyrénées-Orientales,066-02,6,David,GABARDA,homme,DSV,Droite souverainiste,false
066,Pyrénées-Orientales,066-02,7,Frédérique,LIS,femme,ENS,Ensemble ! (Majorité présidentielle),false
066,Pyrénées-Orientales,066-02,8,Joël,DIAGO,homme,REG,Régionaliste,false
066,Pyrénées-Orientales,066-02,9,Philippe,GOISET,homme,DXG,Divers extrême gauche,false
066,Pyrénées-Orientales,066-03,1,Marlène,SGARD,femme,DIV,Divers,false
066,Pyrénées-Orientales,066-03,2,Charles,MANDAR,homme,REC,Reconquête !,false
066,Pyrénées-Orientales,066-03,3,Blaise,MADELINE,homme,DIV,Divers,false
066,Pyrénées-Orientales,066-03,4,Laurence,MARTIN,femme,LR,Les Républicains,false
066,Pyrénées-Orientales,066-03,5,Morgane,LE FLOCH,femme,REG,Régionaliste,false
066,Pyrénées-Orientales,066-03,6,Henri,GUITART,homme,DIV,Divers,false
066,Pyrénées-Orientales,066-03,7,Françoise,PERAULT,femme,DSV,Droite souverainiste,false
066,Pyrénées-Orientales,066-03,8,Anna-Maria,URROZ,femme,DXG,Divers extrême gauche,false
066,Pyrénées-Orientales,066-03,9,Pierre,BATAILLE,homme,ENS,Ensemble ! (Majorité présidentielle),false
066,Pyrénées-Orientales,066-03,10,Nathalie,CULLELL,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
066,Pyrénées-Orientales,066-03,11,Sandrine,DOGOR-SUCH,femme,RN,Rassemblement National,false
066,Pyrénées-Orientales,066-04,1,Alexandre,REYNAL,homme,DVG,Divers gauche,false
066,Pyrénées-Orientales,066-04,2,Caroline,POUPARD,femme,DXG,Divers extrême gauche,false
066,Pyrénées-Orientales,066-04,3,Michèle,MARTINEZ,femme,RN,Rassemblement National,false
066,Pyrénées-Orientales,066-04,4,Sylvie,TRUCHET,femme,REC,Reconquête !,false
066,Pyrénées-Orientales,066-04,5,Jérôme,POUS,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
066,Pyrénées-Orientales,066-04,6,Delphine,BAILLY,femme,ECO,Ecologistes,false
