id,prenom,nom,sexe,sortante,circonscription,parti,dissidence,lien,twitter
8035,Anne,Biscos,femme,,063-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
6731,Christine,Pires Beaune,femme,checked,063-02,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/cpiresbeaune
6729,Nicole,Frezouls-Le Pont,femme,,063-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6730,Karina,Monnet,femme,,063-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
8036,Isabelle,Dupre,femme,,063-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
6733,Cédric,Othily,homme,,063-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6732,Marie-Anne,Marchis,femme,,063-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
6734,Nicolas,Bonnet,homme,,063-03,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/NicolasBonnet63
6735,Laurence,Vichnievsky,femme,checked,063-03,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
8037,Françoise,Batisson,femme,,063-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
6736,Florence,Dubessy,femme,,063-04,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
6737,Valérie,Goléo,femme,,063-04,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Valch63500
8038,Didier,Brulé,homme,,063-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
6740,André,Chassaigne,homme,checked,063-05,PCF,,,https://twitter.com/AndreChassaigne
6739,Yves,Courthaliac,homme,,063-05,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
6738,Philippe,Le Pont,homme,,063-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7576,Karine,Legrand,femme,,063-05,LRM,,,
8039,Brigitte,Carletto,femme,,063-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
6741,Sandrine,Lafargue,femme,,064-01,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6743,Jean-Yves,Lalanne,homme,,064-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/LalanneJY
6742,Josy,Poueyto,femme,checked,064-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
8040,Francois,Verriere,homme,,064-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
6745,Tiphanie,Senmartin Laurent,femme,,064-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6744,Eric,Saubatte,homme,,064-02,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6746,Jean-Paul,Mattei,homme,checked,064-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
8041,Frédérique,Joint,femme,,064-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
6747,Fabienne,Costedoat-Diu,femme,,064-03,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6748,Joëlle,Losson,femme,,064-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/JoelleLosson
8042,Nicolas,Cresson,homme,,064-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
6751,Annick,Trounday,femme,,064-04,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
6752,Iñaki,Echaniz,homme,,064-04,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/Inakiechaniz
6750,Margaux,Taillefer,femme,,064-04,Reconquête,,https://twitter.com/margauxtaillef2/status/1521079263532920832,https://twitter.com/margauxtaillef2
6749,Didier,Irigoin,homme,,064-04,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
8043,Sylviane,Buttigieg,femme,,064-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
6755,Sandra,Pereira-Ostanel,femme,,064-05,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
6754,Florence,Lasserre,homme,checked,064-05,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
6753,Sylvie,Durruty,femme,,064-05,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
8044,Pascal,Lesellier,homme,,064-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
6756,Fabrice-Sébastien,Bach,homme,,064-06,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6758,Tom,Dubois-Robin,homme,,064-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/TomDuboisRobin
6757,Vincent,Bru,homme,checked,064-06,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
8045,Monique,Becker,femme,,064-06,RN,,https://rassemblementnational.fr/elections-legislatives/,
6762,Sylvie,Ferrer,femme,,065-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ferrersylvie11
6760,Alexis,Villanueva,homme,,065-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6759,Romain,Giral,homme,,065-01,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,
6761,Jean-Bernard,Sempastous,homme,checked,065-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7829,Marie-Christine,Sorin,femme,,065-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
6765,Benoît,Mournet,homme,,065-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
6766,Gregory,Korn,homme,,065-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/korn_gregory
6764,Antoine,Rigollet,homme,,065-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6763,Véronique,Dutrey,femme,,065-02,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,
7830,Serge,Dumanoir,homme,,065-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
6770,Francis,Daspe,homme,,066-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
6769,Romain,Grau,homme,checked,066-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6768,Vanessa,Schmitt,femme,,066-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6767,Christine,Gavalda-Moulenat,femme,,066-01,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
8046,Sophie,Blanc,femme,,066-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
6771,David,Bret,homme,,066-02,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6772,Cyril,Blanc,homme,,066-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6774,Frédérique,Lis,femme,,066-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6773,David,Berrué,homme,,066-02,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,
8047,Anaïs,Sabatini,femme,,066-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
6776,Pierre,Bataille,homme,,066-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6777,Nathalie,Cullel,femme,,066-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
6775,Laurence,Martin,femme,,066-03,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
8048,Sandrine,Dogor,femme,,066-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
6779,Sébastien,Cazenove,homme,checked,066-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6778,Bruno,Galan,homme,,066-04,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6780,Jérôme,Pous,homme,,066-04,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
8049,Michèle,Martinez,femme,,066-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
6782,Lionel,Sauner,homme,,067-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6784,Alain,Fontanel,homme,,067-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6781,Audrey,Rozenhaft,femme,,067-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
6783,Sandra,Regol,femme,,067-01,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/sandraregol
7668,Tamara,Volokhova,femme,,067-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
6786,Déborah,Goulet,femme,,067-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6785,Jean-Philippe,Maurer,homme,,067-02,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
6787,Sylvain,Waserman,homme,checked,067-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7669,Hombeline,Du Parc,femme,,067-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
6790,Patricia,Noel,femme,,067-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6789,Jean-Philippe,Vetter,homme,,067-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
6791,Sébastien,Mas,homme,,067-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/UPcirco6703
6792,Bruno,Studer,homme,checked,067-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7670,Stéphanie,Dô,femme,,067-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
6794,Françoise,Buffet,femme,,067-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6793,Eric,Amiet,homme,,067-04,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
6795,Imane,Lahmeur,femme,,067-04,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
7671,Virginie,Joron Piedimonte,femme,,067-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
6797,Véronique,Toulza,femme,,067-05,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
6796,Charles,Sitzenstuhl,homme,,067-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7672,Marc,Wolff,homme,,067-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
6798,Martial,Debriffe,homme,,067-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6799,Carine,Mattel,femme,,067-06,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,
6800,Louise,Morel,femme,,067-06,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7673,Jean-Frederic,Steinbach,homme,,067-06,RN,,https://rassemblementnational.fr/elections-legislatives/,
6802,Patrick,Depyl,homme,,067-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6801,Brian,Hoenicke,homme,,067-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6803,Lou,Toussaint-Ianeva,femme,,067-07,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/toussaintianeva
7674,Valérie,Eschenmann,femme,,067-07,RN,,https://rassemblementnational.fr/elections-legislatives/,
6804,Anne,Sander,femme,,067-08,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
7581,Stéphanie,Kochert,femme,,067-08,LRM,,,
7675,Ludwig Steffen Georges,Knoepffler Johanssen,homme,,067-08,RN,,https://rassemblementnational.fr/elections-legislatives/,
6806,Leilla,Witzman,femme,,067-09,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
6805,Vincent,Thiébaut,homme,checked,067-09,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7676,Laurent,Gnaedig,homme,,067-09,RN,,https://rassemblementnational.fr/elections-legislatives/,
6808,Brigitte,Klinkert,femme,,068-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
6807,Laure,Gisie,femme,,068-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6809,Aïcha,Fritsch,femme,,068-01,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/AichaFritsch
7796,Steven,Schoenbeck,homme,,068-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
6811,Hubert,Ott,homme,,068-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
6810,Lilian,Bourgeois,homme,,068-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/pinkyrad
7797,Nathalie,Aubert,femme,,068-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
6812,Louise,Koenig,femme,,068-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6813,Nicolas,Jander,homme,,068-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6814,Priscille,Silva,femme,,068-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
7798,Christian,Zimmermann,homme,,068-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
6816,Chrystelle,Garel,femme,,068-04,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ChrysGarel
6815,Sandrine,Meyer,femme,,068-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7799,Marion,Simon,femme,,068-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
6819,Olivier,Becht,homme,checked,068-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6817,Amalia,Nimeskern,femme,,068-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7571,Nadia,El Hajjaji,femme,,068-05,Génération·s,,https://twitter.com/GenerationsMvt/status/1523650256302669825,
7800,Pierre,Pinto,homme,,068-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
6821,Bruno,Fuchs,homme,checked,068-06,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6822,Léonie,Hebert,femme,,068-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Leowish
7801,Christelle,Ritz,femme,,068-06,RN,,https://rassemblementnational.fr/elections-legislatives/,
6826,Aurélie,Gries,femme,,069-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/AurelieGries
6824,Patrick,Charron,homme,,069-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6825,Thomas,Rudigoz,homme,checked,069-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6823,Anne,Prost,femme,,069-01,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
8050,Voliara,Gagarine,femme,,069-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
6829,Loïc,Terrenes,homme,,069-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6828,Claire,Velicitat,femme,,069-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6827,Myriam,Fogel-Jedidi,femme,,069-02,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6830,Hubert,Julien-Laferrière,homme,checked,069-02,Génération écologie,,https://www.lyoncapitale.fr/actualite/legislatives-le-depute-julien-laferriere-sera-bien-candidat-a-sa-reelection-a-lyon,https://twitter.com/hub_laferriere
8051,Sylviane,Sintes,femme,,069-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
6832,Marie-Charlotte,Garin,femme,,069-03,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/MC_Garin
6831,Béatrice,de Montille,femme,,069-03,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6833,Sarah,Peillon,femme,,069-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
8052,Gérard,Vollory,homme,,069-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
6836,Benjamin,Badouard,homme,,069-04,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/BBadouard
6837,Anne,Brugnera,femme,checked,069-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6835,Bruno,Attal,homme,,069-04,Reconquête,,https://twitter.com/Bruno_Attal_/status/1521444406900973568,
6834,Pascal,Blache,homme,,069-04,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
8053,Jacqueline,Vitau,femme,,069-04,RN,,https://rassemblementnational.fr/elections-legislatives/,
6841,Fabrice,Mateucci,homme,,069-05,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/matteucciF
6839,Bastien,Joint,homme,,069-05,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
6840,Blandine,Brocard,femme,checked,069-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6838,Julie,Kabil,femme,,069-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
8054,Yves,Duigou,homme,,069-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
6842,Ingrid,Roche,femme,,069-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6843,Emmanuelle,Haziza,femme,,069-06,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6844,Gabriel,Amard,homme,,069-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/gabrielamard
8055,Michèle,Morel,femme,,069-06,RN,,https://rassemblementnational.fr/elections-legislatives/,
6845,Alexandre,Vincendet,homme,,069-07,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6847,Anissa,Kheder,femme,,069-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6846,Charlotte,Bouhila,femme,,069-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6848,Kader,Lahmar,homme,,069-07,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/AK_Lahmar
8056,Tiffany,Joncour,femme,,069-07,RN,,https://rassemblementnational.fr/elections-legislatives/,
6851,Cécile,Bulin,femme,,069-08,PCF,,,
6850,Dominique,Despras,homme,,069-08,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6849,Noëlle,Pelerins,femme,,069-08,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
8057,Antoine,Dubois,homme,,069-08,RN,,https://rassemblementnational.fr/elections-legislatives/,
6852,Alexandre,Portier,homme,,069-09,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
6854,Mylène,Dune,femme,,069-09,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
6853,Ambroise,Méjean,homme,,069-09,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
8058,Rémi,Berthoux,homme,,069-09,RN,,https://rassemblementnational.fr/elections-legislatives/,
6856,Sébastien,Ruiz,homme,,069-10,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6857,Thomas,Gassilloud,homme,checked,069-10,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6855,Sophie,Cruz,femme,,069-10,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6858,Michèle,Edery,femme,,069-10,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,
6860,Alexis,Martinon,homme,,069-11,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6861,Jean-Luc,Fugit,homme,checked,069-11,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6862,Abdel,Yousfi,homme,,069-11,PCF,,,https://twitter.com/NUPES_6911
6859,Paul,Vidal,homme,,069-11,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
8059,Michel,Dulac,homme,,069-11,RN,,https://rassemblementnational.fr/elections-legislatives/,
6864,Céline,Beuzit,femme,,069-12,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6863,Jérôme,Moroge,homme,,069-12,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6865,Jean-François,Baudin,homme,,069-12,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,
6866,Cyrille,Isaac-Sibille,homme,checked,069-12,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
8060,Elodie,Annani,femme,,069-12,RN,,https://rassemblementnational.fr/elections-legislatives/,
6868,Sarah,Tanzilli,femme,,069-13,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
6867,Gilles,Gascon,homme,,069-13,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6869,Victor,Prandt,homme,,069-13,"REV,LFI",,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Prandt_Victor
8061,Alain,Pechereau,homme,,069-13,RN,,https://rassemblementnational.fr/elections-legislatives/,
6870,Réjane,Cloupet,femme,,069-14,LR,,https://republicains.fr/actualites/2021/10/27/decision-de-la-commission-nationale-dinvestiture-du-mardi-26-octobre/,
6871,Delphine,Palluy,femme,,069-14,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6873,Idir,Boumertit,homme,,069-14,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
6872,Yves,Blein,homme,checked,069-14,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
8062,Damien,Monchau,homme,,069-14,RN,,https://rassemblementnational.fr/elections-legislatives/,
6875,Karine,Erard,femme,,070-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
6874,Dimitri,Doussot,homme,,070-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
