dep,nom_dep,code_circo,00,prenom,nom,sexe,code_nuance,nuance,id,prenom,nom,sexe,sortante,circonscription,parti,checked,lien,twitter,
092,Hauts-de-Seine,092-07,07,Cécile,ABAD,femme,DXG,Divers extrême gauche,8937,Cécile,Abad,femme,,092-07,LO,,https://www.lutte-ouvriere.org/legislatives,,
092,Hauts-de-Seine,092-07,08,Pierre,CAZENEUVE,homme,ENS,Ensemble ! (Majorité présidentielle),7366,Pierre,Cazeneuve,homme,,092-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
092,Hauts-de-Seine,092-07,09,Christophe,VERSINI,homme,RN,Rassemblement National,7837,Christophe,Versini,homme,,092-07,RN,,https://rassemblementnational.fr/elections-legislatives/,,
092,Hauts-de-Seine,092-07,10,Charlotte,DUTHU,femme,ECO,Ecologistes,7364,Charlotte,Duthu,femme,,092-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
092,Hauts-de-Seine,092-07,11,Xabi,ELIZAGOYEN,femme,LR,Les Républicains,,,,,,,,,,,
092,Hauts-de-Seine,092-07,12,Mokhtar,ATTAF,homme,DIV,Divers,,,,,,,,,,,
092,Hauts-de-Seine,092-07,13,Christophe,MANDEREAU,homme,ECO,Ecologistes,,,,,,,,,,,
092,Hauts-de-Seine,092-08,01,Frédéric,SCHNEIDER,homme,DIV,Divers,9466,Frédéric,Schneider,homme,,092-08,Parti pirate,,https://partipirate.org/map,,
092,Hauts-de-Seine,092-08,02,Annie,LARROQUE-COMOY,femme,FI,La France Insoumise,,,,,,,,,,,
092,Hauts-de-Seine,092-08,03,Laurence,LABBÉ,femme,ECO,Ecologistes,7369,Laurence,Labbé,femme,,092-08,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
092,Hauts-de-Seine,092-08,04,Chantal,TARANNE,femme,REC,Reconquête !,,,,,,,,,,,
092,Hauts-de-Seine,092-08,05,Olivier Mario Michel,PITTONI,homme,DSV,Droite souverainiste,,,,,,,,,,,
092,Hauts-de-Seine,092-08,06,Prisca,THEVENOT,femme,ENS,Ensemble ! (Majorité présidentielle),7370,Prisca,Thévenot,femme,,092-08,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
092,Hauts-de-Seine,092-08,07,Philippe,HENIQUE,homme,DXG,Divers extrême gauche,8938,Philippe,Hénique,homme,,092-08,LO,,https://www.lutte-ouvriere.org/legislatives,,
092,Hauts-de-Seine,092-08,08,Cécile,RICHEZ,femme,LR,Les Républicains,7368,Cécile,Richez,femme,,092-08,LR,,https://republicains.fr/actualites/2021/11/24/decision-de-la-commission-nationale-dinvestiture-2/,,
092,Hauts-de-Seine,092-08,09,Sarena,HABIB,femme,RN,Rassemblement National,7838,Sarena,Habib,femme,,092-08,RN,,https://rassemblementnational.fr/elections-legislatives/,,
092,Hauts-de-Seine,092-08,10,Miron,CUSA,homme,ECO,Ecologistes,,,,,,,,,,,
092,Hauts-de-Seine,092-09,01,Pauline,RAPILLY FERNIOT,femme,ECO,Ecologistes,7374,Pauline,Rapilly Ferniot,femme,,092-09,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/Pauline_RF,
092,Hauts-de-Seine,092-09,02,Elena,SAUTERAY,femme,DXG,Divers extrême gauche,,,,,,,,,,,
092,Hauts-de-Seine,092-09,03,Monia,ASMANI,femme,DIV,Divers,,,,,,,,,,,
092,Hauts-de-Seine,092-09,04,Nathalie,GAUDÉ,femme,RN,Rassemblement National,7839,Nathalie,Gaude,femme,,092-09,RN,,https://rassemblementnational.fr/elections-legislatives/,,
092,Hauts-de-Seine,092-09,05,Julien,DESNOS,homme,DVD,Divers droite,,,,,,,,,,,
092,Hauts-de-Seine,092-09,06,Laurent,VIOLLEAU,homme,DVG,Divers gauche,,,,,,,,,,,
092,Hauts-de-Seine,092-09,07,Anne-Laure,CHAUDON,femme,DXG,Divers extrême gauche,8939,Anne-Laure,Chaudon,femme,,092-09,LO,,https://www.lutte-ouvriere.org/legislatives,,
092,Hauts-de-Seine,092-09,08,Guillaume,BESSIÈRES,homme,REC,Reconquête !,8186,Guillaume,Bessières,homme,,092-09,Reconquête,,https://www.leparisien.fr/hauts-de-seine-92/legislatives-dans-les-hauts-de-seine-qui-sont-les-candidats-rn-et-reconquete-29-04-2022-EV27RRGJK5HDROQ5CCGIG6RY6Q.php,,
092,Hauts-de-Seine,092-09,09,Léopold,CHESNEAU,homme,ECO,Ecologistes,7373,Léopold,Chesneau,homme,,092-09,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
092,Hauts-de-Seine,092-09,10,Pascal,LOUAP,homme,LR,Les Républicains,,,,,,,,,,,
092,Hauts-de-Seine,092-09,11,Antoine,DE JERPHANION,homme,DVD,Divers droite,,,,,,,,,,,
092,Hauts-de-Seine,092-09,12,Emmanuel,PELLERIN,homme,ENS,Ensemble ! (Majorité présidentielle),7375,Emmanuel,Pellerin,homme,,092-09,LRM,,https://twitter.com/solere92/status/1527410209945178118,,
092,Hauts-de-Seine,092-10,01,Cécile,SOUBELET,femme,SOC,Parti socialiste,7379,Cécile,Soubelet,femme,,092-10,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/cecilesou,
092,Hauts-de-Seine,092-10,02,Laurence,VIGUIÉ,femme,DXG,Divers extrême gauche,8940,Laurence,Viguié,femme,,092-10,LO,,https://www.lutte-ouvriere.org/legislatives,,
092,Hauts-de-Seine,092-10,03,Edith,CABERAS,femme,REG,Régionaliste,,,,,,,,,,,
092,Hauts-de-Seine,092-10,04,Samir,AMRANI,homme,DIV,Divers,,,,,,,,,,,
092,Hauts-de-Seine,092-10,05,Hadrien,PETIT,homme,RN,Rassemblement National,7840,Hadrien,Petit,homme,,092-10,RN,,https://rassemblementnational.fr/elections-legislatives/,,
092,Hauts-de-Seine,092-10,06,Alexis,ESCALE,homme,ECO,Ecologistes,7377,Alexis,Escale,homme,,092-10,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
092,Hauts-de-Seine,092-10,07,Gabriel,ATTAL,homme,ENS,Ensemble ! (Majorité présidentielle),7378,Gabriel,Attal,homme,,092-10,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
092,Hauts-de-Seine,092-10,08,Azedine,EL BOUZAIDI,homme,ECO,Ecologistes,,,,,,,,,,,
092,Hauts-de-Seine,092-10,09,Léa,BESSIÈRES,femme,REC,Reconquête !,,,,,,,,,,,
092,Hauts-de-Seine,092-10,10,Vanessa,RONCHINI,femme,DXG,Divers extrême gauche,,,,,,,,,,,
092,Hauts-de-Seine,092-11,01,Mustapha,SEHILI,homme,DIV,Divers,,,,,,,,,,,
092,Hauts-de-Seine,092-11,02,Xavier,CHIARELLI,homme,DXG,Divers extrême gauche,,,,,,,,,,,
092,Hauts-de-Seine,092-11,03,Juliette,CHATELAIN,femme,RN,Rassemblement National,7841,Juliette,Chatelain,femme,,092-11,RN,,https://rassemblementnational.fr/elections-legislatives/,,
092,Hauts-de-Seine,092-11,04,Philippe,PONGE,homme,DIV,Divers,,,,,,,,,,,
092,Hauts-de-Seine,092-11,05,Aurélien,SAINTOUL,homme,FI,La France Insoumise,7383,Aurélien,Saintoul,homme,,092-11,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Aurelien_Stl,
092,Hauts-de-Seine,092-11,06,Philippe,GEOFFRE,homme,DXG,Divers extrême gauche,,,,,,,,,,,
092,Hauts-de-Seine,092-11,07,Laurianne,ROSSI,femme,ENS,Ensemble ! (Majorité présidentielle),7382,Laurianne,Rossi,femme,checked,092-11,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
092,Hauts-de-Seine,092-11,08,Franck,ROLLOT,homme,DXG,Divers extrême gauche,8941,Franck,Rollot,homme,,092-11,LO,,https://www.lutte-ouvriere.org/legislatives,,
092,Hauts-de-Seine,092-11,09,Florence,LÉVÊQUE,homme,REC,Reconquête !,,,,,,,,,,,
092,Hauts-de-Seine,092-11,10,Dominique Chantal,BROUSSAUDIER,femme,ECO,Ecologistes,7381,Dominique,Broussaudier,femme,,092-11,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
092,Hauts-de-Seine,092-12,01,Marc,THOMAS,homme,RN,Rassemblement National,7842,Marc,Thomas,homme,,092-12,RN,,https://rassemblementnational.fr/elections-legislatives/,,
092,Hauts-de-Seine,092-12,02,Cathy,THOMAS,femme,FI,La France Insoumise,7387,Cathy,Thomas,femme,,092-12,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/CathyThomas_off,
092,Hauts-de-Seine,092-12,03,Yann,BERNARD,homme,DXG,Divers extrême gauche,8942,Yann,Bernard,homme,,092-12,LO,,https://www.lutte-ouvriere.org/legislatives,,
092,Hauts-de-Seine,092-12,04,Benoit,BLOT,homme,LR,Les Républicains,,,,,,,,,,,
092,Hauts-de-Seine,092-12,05,Florent,NOBLET,homme,REC,Reconquête !,8188,Florent,Noblet,homme,,092-12,Reconquête,,https://www.leparisien.fr/hauts-de-seine-92/legislatives-dans-les-hauts-de-seine-qui-sont-les-candidats-rn-et-reconquete-29-04-2022-EV27RRGJK5HDROQ5CCGIG6RY6Q.php,,
092,Hauts-de-Seine,092-12,06,Céline,GABEN,femme,DSV,Droite souverainiste,,,,,,,,,,,
092,Hauts-de-Seine,092-12,07,Kamel,GHALEB,homme,DIV,Divers,,,,,,,,,,,
092,Hauts-de-Seine,092-12,08,Laurent,VASTEL,homme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
092,Hauts-de-Seine,092-12,09,Guillaume,PREVEL,homme,ECO,Ecologistes,7385,Guillaume,Prevel,homme,,092-12,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
092,Hauts-de-Seine,092-12,10,Hayat,BAKHTI,femme,ECO,Ecologistes,,,,,,,,,,,
092,Hauts-de-Seine,092-12,11,Jean-Louis,BOURLANGES,homme,ENS,Ensemble ! (Majorité présidentielle),7386,Jean-Louis,Bourlanges,homme,checked,092-12,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
092,Hauts-de-Seine,092-12,12,Florian,SAMIEZ,homme,DIV,Divers,9467,Florian,Samiez,homme,,092-12,Parti pirate,,https://partipirate.org/map,,
092,Hauts-de-Seine,092-13,01,David,BENOIST,homme,ECO,Ecologistes,7389,David,Benoist,homme,,092-13,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
092,Hauts-de-Seine,092-13,02,Agathe,MARTIN,femme,DXG,Divers extrême gauche,8943,Agathe,Martin,femme,,092-13,LO,,https://www.lutte-ouvriere.org/legislatives,,
092,Hauts-de-Seine,092-13,03,Maud,BREGEON,femme,ENS,Ensemble ! (Majorité présidentielle),7390,Maud,Brégeon,femme,,092-13,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
092,Hauts-de-Seine,092-13,04,Farid,NASSIMI,homme,DIV,Divers,,,,,,,,,,,
092,Hauts-de-Seine,092-13,05,Numa,ISNARD,homme,LR,Les Républicains,,,,,,,,,,,
092,Hauts-de-Seine,092-13,06,Julien,GAUTRELET,homme,RDG,Parti radical de gauche,,,,,,,,,,,
092,Hauts-de-Seine,092-13,07,Philippe,LAURENT,homme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
092,Hauts-de-Seine,092-13,08,Patrick,YVARS,homme,RN,Rassemblement National,7843,Patrick,Yvars,homme,,092-13,RN,,https://rassemblementnational.fr/elections-legislatives/,,
092,Hauts-de-Seine,092-13,09,Brice,GAILLARD,homme,SOC,Parti socialiste,8176,Brice,Gaillard,homme,,092-13,PS,,https://www.lejournaldugrandparis.fr/hauts-de-seine-un-territoire-de-droite-investi-par-la-rem-que-la-gauche-reve-de-reconquerir/,,
092,Hauts-de-Seine,092-13,10,Alexis,TOYANE,homme,DIV,Divers,9468,Alexis,Toyane,homme,,092-13,Parti pirate,,https://partipirate.org/map,,
092,Hauts-de-Seine,092-13,11,Thibault,SIMONIN,homme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,01,Madioula,AÏDARA DIABY,femme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,02,Fouzia,ZEKRI,femme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,03,Mohamed-Jamil,ABID,homme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,04,Maïa,BAHLOUL,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,05,Jeanne,DROMARD,femme,ENS,Ensemble ! (Majorité présidentielle),7395,Jeanne,Dromard,femme,,093-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-01,06,Etienna,ETIENNE,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,07,Marianne,DARMON,femme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,08,Alain,AUBRY,homme,DXG,Divers extrême gauche,8944,Alain,Aubry,homme,,093-01,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-01,09,François,PÉGUILLET,homme,LR,Les Républicains,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,10,Jérôme,HIRIGOYEN,homme,ECO,Ecologistes,7394,Jerome,Hirigoyen,homme,,093-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-01,11,Francois,DEROCHE,homme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,12,Olga,EDE,femme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,13,Anne-Solenne,BUSCH,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,14,Marie,BRAND,femme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-01,15,Eric,COQUEREL,homme,FI,La France Insoumise,7393,Eric,Coquerel,homme,checked,093-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ericcoquerel,
093,Seine-Saint-Denis,093-02,01,Sinaa,THABET,femme,LR,Les Républicains,7396,Sinaa,Thabet,femme,,093-02,LR,,https://republicains.fr/actualites/2021/12/09/decision-de-la-commission-nationale-dinvestiture-3/,,
093,Seine-Saint-Denis,093-02,02,Bakary,SOUKOUNA,homme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-02,03,Brahim,CHIKHI,homme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-02,04,Stéphane,PEU,homme,COM,Parti communiste français,7399,Stéphane,Peu,homme,checked,093-02,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,https://twitter.com/stephane1peu,
093,Seine-Saint-Denis,093-02,05,Jean-Christophe,BROSSARD,homme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-02,06,Luc,COLOMAS,homme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-02,07,Anaïs,BROOD,femme,ENS,Ensemble ! (Majorité présidentielle),7398,Anaïs,Brood,femme,,093-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-02,08,Agnès,RENAUD,femme,DXG,Divers extrême gauche,8945,Agnès,Renaud,femme,,093-02,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-02,09,Aurélien,PICHARD,homme,ECO,Ecologistes,7397,Aurélien,Pichard,homme,,093-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-02,10,Aurélia,BARDY,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-02,11,Christelle,VÉTIL,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,01,Denis,CRETIN-GIELLY,homme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,02,Joseph,ZRIHEN,homme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,03,Patrice,ANATO,homme,ENS,Ensemble ! (Majorité présidentielle),7402,Patrice,Anato,homme,checked,093-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
093,Seine-Saint-Denis,093-03,04,Thomas,PORTES,homme,FI,La France Insoumise,7403,Thomas,Portes,homme,,093-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Portes_Thomas,
093,Seine-Saint-Denis,093-03,05,Harald,POILLOT,homme,LR,Les Républicains,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,06,Louise,BEN MAMI,femme,ECO,Ecologistes,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,07,Maëlle Massandjie,TOURE,femme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,08,Fathia,CHELKI,femme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,09,Maëlle,GAUCHERAND,femme,DXG,Divers extrême gauche,8946,Maëlle,Gaucherand,femme,,093-03,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-03,10,Albert,MELKA,homme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,11,Nathalie,AMOUROUX,femme,ECO,Ecologistes,7401,Nathalie,Amouroux,femme,,093-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-03,12,Geneviève,ENAUD,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,13,Myriam,BORDREUIL,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-03,14,Sandrine,CAMPANA,femme,DSV,Droite souverainiste,,,,,,,,,,,
093,Seine-Saint-Denis,093-04,01,Aly,DIOUARA,homme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-04,02,Marlène,LEY,femme,DXG,Divers extrême gauche,8947,Marlène,Ley,femme,,093-04,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-04,03,Azzédine,TAÏBI,homme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-04,04,Soumya,BOUROUAHA,femme,COM,Parti communiste français,9064,Soumya,Bourouaha,femme,,093-04,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,,
093,Seine-Saint-Denis,093-04,05,Stéphane,SOURDILLAT,homme,ECO,Ecologistes,7405,Stéphane,Sourdillat,homme,,093-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-04,06,Sabine,DESBOEUF,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-04,07,Colette,LÉVÊQUE,femme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-04,08,Zouhairr,ECH-CHETOUANI,homme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-04,09,Lova,RINEL,femme,ENS,Ensemble ! (Majorité présidentielle),7406,Lova,Rinel,femme,,093-04,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-04,10,Vanessa,PETTITT,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-04,11,Marie-Claude,GOUREAU,femme,LR,Les Républicains,7404,Marie-Claude,Goureau,femme,,093-04,LR,,https://republicains.fr/actualites/2021/12/09/decision-de-la-commission-nationale-dinvestiture-3/,,
093,Seine-Saint-Denis,093-04,12,Sonia,ATTIG,femme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,01,Nelly,LESTRADET,femme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,02,Corinne,CORBANI,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,03,Geoffroy,DESBOIS,homme,ECO,Ecologistes,7408,Geoffroy,Desbois,homme,,093-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-05,04,Raynald,ROUECHE,homme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,05,Raphaël,LIBERT,homme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,06,Raquel,GARRIDO,femme,FI,La France Insoumise,7410,Raquel,Garrido,femme,,093-05,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/RaquelGarridoFr,
093,Seine-Saint-Denis,093-05,07,Sonia,AIROUCHE,femme,REG,Régionaliste,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,08,Nabil,AIT AKKACHE,homme,ENS,Ensemble ! (Majorité présidentielle),7409,Nabil,Aït Akkache,homme,,093-05,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-05,09,Gilles,SAULIERE,homme,ECO,Ecologistes,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,10,Amel,HORMI,femme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-05,11,Jean-Christophe,LAGARDE,homme,UDI,Union des Démocrates et des Indépendants,8254,Jean-Christophe,Lagarde,homme,checked,093-05,LR/UDI,,https://www.leparisien.fr/seine-saint-denis-93/legislatives-2022-jean-christophe-lagarde-brigue-un-cinquieme-mandat-de-depute-06-05-2022-JPW7NLOJWBGMNN4TCIJJEFZ7NI.php,,
093,Seine-Saint-Denis,093-05,12,Rodolphe,FEGER,homme,DXG,Divers extrême gauche,8948,Rodolphe,Feger,homme,,093-05,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-05,13,Nao,ARGOUSE,femme,DIV,Divers,9469,Nao,Argouse,femme,,093-05,Parti pirate,,https://partipirate.org/map,,
093,Seine-Saint-Denis,093-06,01,Kourtoum,SACKHO,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,02,Françoise,TROVA,femme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,03,Ali,ZEROUALI,homme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,04,Soumia,ACHFAA,femme,RDG,Parti radical de gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,05,Patrick,CHAMPION,homme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,06,Nabila,DJEBBARI,femme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,07,Nathalie,ARTHAUD,femme,DXG,Divers extrême gauche,8949,Nathalie,Arthaud,femme,,093-06,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-06,08,Bastien,LACHAUD,homme,FI,La France Insoumise,7412,Bastien,Lachaud,homme,checked,093-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/LachaudB,
093,Seine-Saint-Denis,093-06,09,Aïcha,BOURAK,femme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,10,Yasmina,BAZIZ,femme,ENS,Ensemble ! (Majorité présidentielle),7413,Yasmina,Baziz,femme,,093-06,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-06,11,Noélie,BEUGRÉ,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-06,12,Aymane,MABIALA,homme,DIV,Divers,9470,Aymane,Mabiala,homme,,093-06,Parti pirate,,https://partipirate.org/map,,
093,Seine-Saint-Denis,093-07,01,Hamid,CHAIR,homme,RDG,Parti radical de gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-07,02,Catherine,DEHAY,femme,ECO,Ecologistes,7416,Catherine,Dehay,femme,,093-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-07,03,Marie-Laure,BROSSIER,femme,ENS,Ensemble ! (Majorité présidentielle),7417,Marie-Laure,Brossier,femme,,093-07,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-07,04,Aurélie,JOCHAUD,femme,DXG,Divers extrême gauche,8950,Aurélie,Jochaud,femme,,093-07,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-07,05,Myriam,MEHIDI,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-07,06,Madina,BOUCABEILLE,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
093,Seine-Saint-Denis,093-07,07,Christel,KEISER,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-07,08,Jeanne,MONTAGNON,femme,ECO,Ecologistes,,,,,,,,,,,
093,Seine-Saint-Denis,093-07,09,Choukri,YONIS,femme,SOC,Parti socialiste,,,,,,,,,,,
093,Seine-Saint-Denis,093-07,10,Karim,YAGOUBI-MOROCHO,homme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-07,11,Alexis,CORBIÈRE,homme,FI,La France Insoumise,7415,Alexis,Corbiere,homme,checked,093-07,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/alexiscorbiere,
093,Seine-Saint-Denis,093-08,01,Grégory,TOBEILEM,homme,DXG,Divers extrême gauche,8951,Grégory,Tobeilem,homme,,093-08,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-08,02,Sébastien,JOLIVET,homme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-08,03,Hugo,GUIRAUDOU,homme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-08,04,Corinne,FOURNIER,femme,ECO,Ecologistes,8355,Corinne,Fournier,femme,,093-08,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
